t fi z E
0.023800 0.002425 0.976200 0.515701
0.023900 0.002436 0.976100 0.515701
0.024000 0.002446 0.976000 0.515701
0.024100 0.002456 0.975900 0.515701
0.024200 0.002467 0.975800 0.515701
0.024300 0.002477 0.975700 0.515701
0.024400 0.002487 0.975600 0.515701
0.024500 0.002498 0.975500 0.515701
0.024600 0.002508 0.975400 0.515701
0.024700 0.002518 0.975300 0.515701
0.024800 0.002529 0.975200 0.515701
0.024900 0.002539 0.975100 0.515701
0.025000 0.002549 0.975000 0.515701
0.025100 0.002560 0.974900 0.515701
0.025200 0.002570 0.974800 0.515701
0.025300 0.002580 0.974700 0.515701
0.025400 0.002591 0.974600 0.515701
0.025500 0.002601 0.974500 0.515701
0.025600 0.002611 0.974400 0.515701
0.025700 0.002622 0.974300 0.515701
0.025800 0.002632 0.974200 0.515701
0.025900 0.002642 0.974100 0.515701
0.026000 0.002653 0.974000 0.515701
0.026100 0.002663 0.973900 0.515701
0.026200 0.002673 0.973800 0.515701
0.026300 0.002684 0.973700 0.515701
0.026400 0.002694 0.973600 0.515701
0.026500 0.002704 0.973500 0.515701
0.026600 0.002715 0.973400 0.515701
0.026700 0.002725 0.973300 0.515701
0.026800 0.002735 0.973200 0.515701
0.026900 0.002746 0.973100 0.515701
0.027000 0.002756 0.973000 0.515701
0.027100 0.002766 0.972900 0.515701
0.027200 0.002777 0.972800 0.515701
0.027300 0.002787 0.972700 0.515701
0.027400 0.002798 0.972600 0.515701
0.027500 0.002808 0.972500 0.515701
0.027600 0.002818 0.972400 0.515701
0.027700 0.002829 0.972300 0.515701
0.027800 0.002839 0.972200 0.515701
0.027900 0.002849 0.972100 0.515701
0.028000 0.002860 0.972000 0.515701
0.028100 0.002870 0.971900 0.515701
0.028200 0.002880 0.971800 0.515701
0.028300 0.002891 0.971700 0.515701
0.028400 0.002901 0.971600 0.515701
0.028500 0.002911 0.971500 0.515701
0.028600 0.002922 0.971400 0.515701
0.028700 0.002932 0.971300 0.515701
0.028800 0.002943 0.971200 0.515701
0.028900 0.002953 0.971100 0.515701
0.029000 0.002963 0.971000 0.515701
0.029100 0.002974 0.970900 0.515701
0.029200 0.002984 0.970800 0.515701
0.029300 0.002994 0.970700 0.515701
0.029400 0.003005 0.970600 0.515701
0.029500 0.003015 0.970500 0.515701
0.029600 0.003025 0.970400 0.515701
0.029700 0.003036 0.970300 0.515701
0.029800 0.003046 0.970200 0.515701
0.029900 0.003056 0.970100 0.515701
0.030000 0.003067 0.970000 0.515701
0.030100 0.003077 0.969900 0.515701
0.030200 0.003088 0.969800 0.515701
0.030300 0.003098 0.969700 0.515701
0.030400 0.003108 0.969600 0.515701
0.030500 0.003119 0.969500 0.515701
0.030600 0.003129 0.969400 0.515701
0.030700 0.003139 0.969300 0.515701
0.030800 0.003150 0.969200 0.515701
0.030900 0.003160 0.969100 0.515701
0.031000 0.003170 0.969000 0.515701
0.031100 0.003181 0.968900 0.515701
0.031200 0.003191 0.968800 0.515701
0.031300 0.003202 0.968700 0.515701
0.031400 0.003212 0.968600 0.515701
0.031500 0.003222 0.968500 0.515701
0.031600 0.003233 0.968400 0.515701
0.031700 0.003243 0.968300 0.515701
0.031800 0.003253 0.968200 0.515701
0.031900 0.003264 0.968100 0.515701
0.032000 0.003274 0.968000 0.515701
0.032100 0.003285 0.967900 0.515701
0.032200 0.003295 0.967800 0.515701
0.032300 0.003305 0.967700 0.515701
0.032400 0.003316 0.967600 0.515701
0.032500 0.003326 0.967500 0.515701
0.032600 0.003336 0.967400 0.515701
0.032700 0.003347 0.967300 0.515701
0.032800 0.003357 0.967200 0.515701
0.032900 0.003368 0.967100 0.515701
0.033000 0.003378 0.967000 0.515701
0.033100 0.003388 0.966900 0.515701
0.033200 0.003399 0.966800 0.515701
0.033300 0.003409 0.966700 0.515701
0.033400 0.003419 0.966600 0.515701
0.033500 0.003430 0.966500 0.515701
0.033600 0.003440 0.966400 0.515701
0.033700 0.003450 0.966300 0.515701
0.033800 0.003461 0.966200 0.515701
0.033900 0.003471 0.966100 0.515701
0.034000 0.003482 0.966000 0.515701
0.034100 0.003492 0.965900 0.515701
0.034200 0.003502 0.965800 0.515701
0.034300 0.003513 0.965700 0.515701
0.034400 0.003523 0.965600 0.515701
0.034500 0.003533 0.965500 0.515701
0.034600 0.003544 0.965400 0.515701
0.034700 0.003554 0.965300 0.515701
0.034800 0.003565 0.965200 0.515701
0.034900 0.003575 0.965100 0.515701
0.035000 0.003585 0.965000 0.515701
0.035100 0.003596 0.964900 0.515701
0.035200 0.003606 0.964800 0.515701
0.035300 0.003616 0.964700 0.515701
0.035400 0.003627 0.964600 0.515701
0.035500 0.003637 0.964500 0.515701
0.035600 0.003648 0.964400 0.515701
0.035700 0.003658 0.964300 0.515701
0.035800 0.003668 0.964200 0.515701
0.035900 0.003679 0.964100 0.515701
0.036000 0.003689 0.964000 0.515701
0.036100 0.003699 0.963900 0.515701
0.036200 0.003710 0.963800 0.515701
0.036300 0.003720 0.963700 0.515701
0.036400 0.003731 0.963600 0.515701
0.036500 0.003741 0.963500 0.515701
0.036600 0.003751 0.963400 0.515701
0.036700 0.003762 0.963300 0.515701
0.036800 0.003772 0.963200 0.515701
0.036900 0.003782 0.963100 0.515701
0.037000 0.003793 0.963000 0.515701
0.037100 0.003803 0.962900 0.515701
0.037200 0.003814 0.962800 0.515701
0.037300 0.003824 0.962700 0.515701
0.037400 0.003834 0.962600 0.515701
0.037500 0.003845 0.962500 0.515701
0.037600 0.003855 0.962400 0.515701
0.037700 0.003865 0.962300 0.515701
0.037800 0.003876 0.962200 0.515701
0.037900 0.003886 0.962100 0.515701
0.038000 0.003897 0.962000 0.515701
0.038100 0.003907 0.961900 0.515701
0.038200 0.003917 0.961800 0.515701
0.038300 0.003928 0.961700 0.515701
0.038400 0.003938 0.961600 0.515701
0.038500 0.003948 0.961500 0.515701
0.038600 0.003959 0.961400 0.515701
0.038700 0.003969 0.961300 0.515701
0.038800 0.003980 0.961200 0.515701
0.038900 0.003990 0.961100 0.515701
0.039000 0.004000 0.961000 0.515701
0.039100 0.004011 0.960900 0.515701
0.039200 0.004021 0.960800 0.515701
0.039300 0.004031 0.960700 0.515701
0.039400 0.004042 0.960600 0.515701
0.039500 0.004052 0.960500 0.515701
0.039600 0.004063 0.960400 0.515701
0.039700 0.004073 0.960300 0.515701
0.039800 0.004083 0.960200 0.515701
0.039900 0.004094 0.960100 0.515701
0.040000 0.004104 0.960000 0.515701
0.040100 0.004114 0.959900 0.515701
0.040200 0.004125 0.959800 0.515701
0.040300 0.004135 0.959700 0.515701
0.040400 0.004146 0.959600 0.515701
0.040500 0.004156 0.959500 0.515701
0.040600 0.004166 0.959400 0.515701
0.040700 0.004177 0.959300 0.515701
0.040800 0.004187 0.959200 0.515701
0.040900 0.004197 0.959100 0.515701
0.041000 0.004208 0.959000 0.515701
0.041100 0.004218 0.958900 0.515701
0.041200 0.004228 0.958800 0.515701
0.041300 0.004239 0.958700 0.515701
0.041400 0.004249 0.958600 0.515701
0.041500 0.004260 0.958500 0.515701
0.041600 0.004270 0.958400 0.515701
0.041700 0.004280 0.958300 0.515701
0.041800 0.004291 0.958200 0.515701
0.041900 0.004301 0.958100 0.515701
0.042000 0.004311 0.958000 0.515701
0.042100 0.004322 0.957900 0.515701
0.042200 0.004332 0.957800 0.515701
0.042300 0.004342 0.957700 0.515701
0.042400 0.004353 0.957600 0.515701
0.042500 0.004363 0.957500 0.515701
0.042600 0.004374 0.957400 0.515701
0.042700 0.004384 0.957300 0.515701
0.042800 0.004394 0.957200 0.515701
0.042900 0.004405 0.957100 0.515701
0.043000 0.004415 0.957000 0.515701
0.043100 0.004425 0.956900 0.515701
0.043200 0.004436 0.956800 0.515701
0.043300 0.004446 0.956700 0.515701
0.043400 0.004456 0.956600 0.515701
0.043500 0.004467 0.956500 0.515701
0.043600 0.004477 0.956400 0.515701
0.043700 0.004488 0.956300 0.515701
0.043800 0.004498 0.956200 0.515701
0.043900 0.004508 0.956100 0.515701
0.044000 0.004519 0.956000 0.515701
0.044100 0.004529 0.955900 0.515701
0.044200 0.004539 0.955800 0.515701
0.044300 0.004550 0.955700 0.515701
0.044400 0.004560 0.955600 0.515701
0.044500 0.004570 0.955500 0.515701
0.044600 0.004581 0.955400 0.515701
0.044700 0.004591 0.955300 0.515701
0.044800 0.004601 0.955200 0.515701
0.044900 0.004612 0.955100 0.515701
0.045000 0.004622 0.955000 0.515701
0.045100 0.004632 0.954900 0.515701
0.045200 0.004643 0.954800 0.515701
0.045300 0.004653 0.954700 0.515701
0.045400 0.004664 0.954600 0.515701
0.045500 0.004674 0.954500 0.515701
0.045600 0.004684 0.954400 0.515701
0.045700 0.004695 0.954300 0.515701
0.045800 0.004705 0.954200 0.515701
0.045900 0.004715 0.954100 0.515701
0.046000 0.004726 0.954000 0.515701
0.046100 0.004736 0.953900 0.515701
0.046200 0.004746 0.953800 0.515701
0.046300 0.004757 0.953700 0.515701
0.046400 0.004767 0.953600 0.515701
0.046500 0.004777 0.953500 0.515701
0.046600 0.004788 0.953400 0.515701
0.046700 0.004798 0.953300 0.515701
0.046800 0.004808 0.953200 0.515701
0.046900 0.004819 0.953100 0.515701
0.047000 0.004829 0.953000 0.515701
0.047100 0.004839 0.952900 0.515701
0.047200 0.004850 0.952800 0.515701
0.047300 0.004860 0.952700 0.515701
0.047400 0.004870 0.952600 0.515701
0.047500 0.004881 0.952500 0.515701
0.047600 0.004891 0.952400 0.515701
0.047700 0.004901 0.952300 0.515701
0.047800 0.004912 0.952200 0.515701
0.047900 0.004922 0.952100 0.515701
0.048000 0.004932 0.952000 0.515701
0.048100 0.004943 0.951900 0.515701
0.048200 0.004953 0.951800 0.515701
0.048300 0.004963 0.951700 0.515701
0.048400 0.004974 0.951600 0.515701
0.048500 0.004984 0.951500 0.515701
0.048600 0.004994 0.951400 0.515701
0.048700 0.005005 0.951300 0.515701
0.048800 0.005015 0.951200 0.515701
0.048900 0.005025 0.951100 0.515701
0.049000 0.005036 0.951000 0.515701
0.049100 0.005046 0.950900 0.515701
0.049200 0.005056 0.950800 0.515701
0.049300 0.005067 0.950700 0.515701
0.049400 0.005077 0.950600 0.515701
0.049500 0.005087 0.950500 0.515701
0.049600 0.005098 0.950400 0.515701
0.049700 0.005108 0.950300 0.515701
0.049800 0.005118 0.950200 0.515701
0.049900 0.005129 0.950100 0.515701
0.050000 0.005139 0.950000 0.515701
0.050100 0.005149 0.949900 0.515701
0.050200 0.005160 0.949800 0.515701
0.050300 0.005170 0.949700 0.515701
0.050400 0.005180 0.949600 0.515701
0.050500 0.005190 0.949500 0.515701
0.050600 0.005201 0.949400 0.515701
0.050700 0.005211 0.949300 0.515701
0.050800 0.005221 0.949200 0.515701
0.050900 0.005232 0.949100 0.515701
0.051000 0.005242 0.949000 0.515701
0.051100 0.005252 0.948900 0.515701
0.051200 0.005263 0.948800 0.515701
0.051300 0.005273 0.948700 0.515701
0.051400 0.005283 0.948600 0.515701
0.051500 0.005294 0.948500 0.515701
0.051600 0.005304 0.948400 0.515701
0.051700 0.005314 0.948300 0.515701
0.051800 0.005324 0.948200 0.515701
0.051900 0.005335 0.948100 0.515701
0.052000 0.005345 0.948000 0.515701
0.052100 0.005355 0.947900 0.515701
0.052200 0.005366 0.947800 0.515701
0.052300 0.005376 0.947700 0.515701
0.052400 0.005386 0.947600 0.515701
0.052500 0.005397 0.947500 0.515701
0.052600 0.005407 0.947400 0.515701
0.052700 0.005417 0.947300 0.515701
0.052800 0.005427 0.947200 0.515701
0.052900 0.005438 0.947100 0.515701
0.053000 0.005448 0.947000 0.515701
0.053100 0.005458 0.946900 0.515701
0.053200 0.005469 0.946800 0.515701
0.053300 0.005479 0.946700 0.515701
0.053400 0.005489 0.946600 0.515701
0.053500 0.005499 0.946500 0.515701
0.053600 0.005510 0.946400 0.515701
0.053700 0.005520 0.946300 0.515701
0.053800 0.005530 0.946200 0.515701
0.053900 0.005541 0.946100 0.515701
0.054000 0.005551 0.946000 0.515701
0.054100 0.005561 0.945900 0.515701
0.054200 0.005571 0.945800 0.515701
0.054300 0.005582 0.945700 0.515701
0.054400 0.005592 0.945600 0.515701
0.054500 0.005602 0.945500 0.515701
0.054600 0.005612 0.945400 0.515701
0.054700 0.005623 0.945300 0.515701
0.054800 0.005633 0.945200 0.515701
0.054900 0.005643 0.945100 0.515701
0.055000 0.005654 0.945000 0.515701
0.055100 0.005664 0.944900 0.515701
0.055200 0.005674 0.944800 0.515701
0.055300 0.005684 0.944700 0.515701
0.055400 0.005695 0.944600 0.515701
0.055500 0.005705 0.944500 0.515701
0.055600 0.005715 0.944400 0.515701
0.055700 0.005725 0.944300 0.515701
0.055800 0.005736 0.944200 0.515701
0.055900 0.005746 0.944100 0.515701
0.056000 0.005756 0.944000 0.515701
0.056100 0.005766 0.943900 0.515701
0.056200 0.005777 0.943800 0.515701
0.056300 0.005787 0.943700 0.515701
0.056400 0.005797 0.943600 0.515701
0.056500 0.005807 0.943500 0.515701
0.056600 0.005818 0.943400 0.515701
0.056700 0.005828 0.943300 0.515701
0.056800 0.005838 0.943200 0.515701
0.056900 0.005848 0.943100 0.515701
0.057000 0.005859 0.943000 0.515701
0.057100 0.005869 0.942900 0.515701
0.057200 0.005879 0.942800 0.515701
0.057300 0.005889 0.942701 0.515701
0.057400 0.005900 0.942601 0.515701
0.057500 0.005910 0.942501 0.515701
0.057600 0.005920 0.942401 0.515701
0.057700 0.005930 0.942301 0.515701
0.057800 0.005941 0.942201 0.515701
0.057900 0.005951 0.942101 0.515701
0.058000 0.005961 0.942001 0.515701
0.058100 0.005971 0.941901 0.515701
0.058200 0.005981 0.941801 0.515701
0.058300 0.005992 0.941701 0.515701
0.058400 0.006002 0.941601 0.515701
0.058500 0.006012 0.941501 0.515701
0.058600 0.006022 0.941401 0.515701
0.058700 0.006033 0.941301 0.515701
0.058800 0.006043 0.941201 0.515701
0.058900 0.006053 0.941101 0.515701
0.059000 0.006063 0.941001 0.515701
0.059100 0.006073 0.940901 0.515701
0.059200 0.006084 0.940801 0.515701
0.059300 0.006094 0.940701 0.515701
0.059400 0.006104 0.940601 0.515701
0.059500 0.006114 0.940501 0.515701
0.059600 0.006124 0.940401 0.515701
0.059700 0.006135 0.940301 0.515701
0.059800 0.006145 0.940201 0.515701
0.059900 0.006155 0.940101 0.515701
0.060000 0.006165 0.940001 0.515701
0.060100 0.006175 0.939901 0.515701
0.060200 0.006186 0.939801 0.515701
0.060300 0.006196 0.939701 0.515701
0.060400 0.006206 0.939601 0.515701
0.060500 0.006216 0.939501 0.515701
0.060600 0.006226 0.939401 0.515701
0.060700 0.006237 0.939301 0.515701
0.060800 0.006247 0.939201 0.515701
0.060900 0.006257 0.939101 0.515701
0.061000 0.006267 0.939001 0.515701
0.061100 0.006277 0.938901 0.515701
0.061200 0.006288 0.938801 0.515701
0.061300 0.006298 0.938701 0.515701
0.061400 0.006308 0.938601 0.515701
0.061500 0.006318 0.938501 0.515701
0.061600 0.006328 0.938401 0.515701
0.061700 0.006338 0.938301 0.515701
0.061800 0.006349 0.938201 0.515701
0.061900 0.006359 0.938101 0.515701
0.062000 0.006369 0.938001 0.515701
0.062100 0.006379 0.937901 0.515701
0.062200 0.006389 0.937801 0.515701
0.062300 0.006399 0.937701 0.515701
0.062400 0.006410 0.937601 0.515701
0.062500 0.006420 0.937501 0.515701
0.062600 0.006430 0.937401 0.515701
0.062700 0.006440 0.937301 0.515701
0.062800 0.006450 0.937201 0.515701
0.062900 0.006460 0.937101 0.515701
0.063000 0.006471 0.937001 0.515701
0.063100 0.006481 0.936901 0.515701
0.063200 0.006491 0.936801 0.515701
0.063300 0.006501 0.936701 0.515701
0.063400 0.006511 0.936601 0.515701
0.063500 0.006521 0.936501 0.515701
0.063600 0.006531 0.936401 0.515701
0.063700 0.006542 0.936301 0.515701
0.063800 0.006552 0.936201 0.515701
0.063900 0.006562 0.936101 0.515701
0.064000 0.006572 0.936001 0.515701
0.064100 0.006582 0.935901 0.515701
0.064200 0.006592 0.935801 0.515701
0.064300 0.006602 0.935701 0.515701
0.064400 0.006613 0.935601 0.515701
0.064500 0.006623 0.935501 0.515701
0.064600 0.006633 0.935401 0.515701
0.064700 0.006643 0.935301 0.515701
0.064800 0.006653 0.935201 0.515701
0.064900 0.006663 0.935101 0.515701
0.065000 0.006673 0.935001 0.515701
0.065100 0.006683 0.934901 0.515701
0.065200 0.006694 0.934801 0.515701
0.065300 0.006704 0.934701 0.515701
0.065400 0.006714 0.934601 0.515701
0.065500 0.006724 0.934501 0.515701
0.065600 0.006734 0.934401 0.515701
0.065700 0.006744 0.934301 0.515701
0.065800 0.006754 0.934201 0.515701
0.065900 0.006764 0.934101 0.515701
0.066000 0.006774 0.934001 0.515701
0.066100 0.006784 0.933901 0.515701
0.066200 0.006795 0.933801 0.515701
0.066300 0.006805 0.933701 0.515701
0.066400 0.006815 0.933601 0.515701
0.066500 0.006825 0.933501 0.515701
0.066600 0.006835 0.933401 0.515701
0.066700 0.006845 0.933301 0.515701
0.066800 0.006855 0.933201 0.515701
0.066900 0.006865 0.933101 0.515701
0.067000 0.006875 0.933001 0.515701
0.067100 0.006885 0.932901 0.515701
0.067200 0.006895 0.932801 0.515701
0.067300 0.006905 0.932701 0.515701
0.067400 0.006916 0.932601 0.515701
0.067500 0.006926 0.932501 0.515701
0.067600 0.006936 0.932401 0.515701
0.067700 0.006946 0.932301 0.515701
0.067800 0.006956 0.932201 0.515701
0.067900 0.006966 0.932101 0.515701
0.068000 0.006976 0.932001 0.515701
0.068100 0.006986 0.931901 0.515701
0.068200 0.006996 0.931801 0.515701
0.068300 0.007006 0.931701 0.515701
0.068400 0.007016 0.931601 0.515701
0.068500 0.007026 0.931501 0.515701
0.068600 0.007036 0.931401 0.515701
0.068700 0.007046 0.931301 0.515701
0.068800 0.007056 0.931201 0.515701
0.068900 0.007066 0.931101 0.515701
0.069000 0.007076 0.931001 0.515701
0.069100 0.007086 0.930901 0.515701
0.069200 0.007097 0.930801 0.515701
0.069300 0.007107 0.930701 0.515701
0.069400 0.007117 0.930601 0.515701
0.069500 0.007127 0.930501 0.515701
0.069600 0.007137 0.930401 0.515701
0.069700 0.007147 0.930301 0.515701
0.069800 0.007157 0.930201 0.515701
