t fi z E
0.164000 0.121508 0.676955 279.560053
0.165000 0.122601 0.675030 279.559322
0.166000 0.123701 0.673106 279.558584
0.167000 0.124806 0.671182 279.557840
0.168000 0.125918 0.669259 279.557089
0.169000 0.127037 0.667338 279.556330
0.170000 0.128162 0.665417 279.555564
0.171000 0.129293 0.663496 279.554791
0.172000 0.130431 0.661577 279.554011
0.173000 0.131576 0.659659 279.553223
0.174000 0.132727 0.657741 279.552428
0.175000 0.133885 0.655824 279.551625
0.176000 0.135049 0.653908 279.550814
0.177000 0.136221 0.651993 279.549996
0.178000 0.137399 0.650079 279.549170
0.179000 0.138584 0.648166 279.548336
0.180000 0.139776 0.646254 279.547494
0.181000 0.140975 0.644342 279.546645
0.182000 0.142182 0.642432 279.545787
0.183000 0.143395 0.640522 279.544920
0.184000 0.144616 0.638614 279.544046
0.185000 0.145844 0.636706 279.543163
0.186000 0.147079 0.634799 279.542272
0.187000 0.148322 0.632894 279.541372
0.188000 0.149572 0.630989 279.540464
0.189000 0.150830 0.629085 279.539547
0.190000 0.152095 0.627182 279.538621
0.191000 0.153368 0.625280 279.537686
0.192000 0.154649 0.623380 279.536742
0.193000 0.155937 0.621480 279.535789
0.194000 0.157233 0.619581 279.534827
0.195000 0.158538 0.617683 279.533856
0.196000 0.159850 0.615786 279.532876
0.197000 0.161170 0.613891 279.531886
0.198000 0.162499 0.611996 279.530886
0.199000 0.163835 0.610103 279.529877
0.200000 0.165180 0.608210 279.528859
0.201000 0.166534 0.606319 279.527830
0.202000 0.167895 0.604429 279.526792
0.203000 0.169265 0.602539 279.525744
0.204000 0.170644 0.600651 279.524685
0.205000 0.172032 0.598765 279.523617
0.206000 0.173428 0.596879 279.522538
0.207000 0.174833 0.594994 279.521449
0.208000 0.176247 0.593111 279.520350
0.209000 0.177669 0.591228 279.519240
0.210000 0.179101 0.589347 279.518119
0.211000 0.180542 0.587468 279.516988
0.212000 0.181992 0.585589 279.515846
0.213000 0.183452 0.583711 279.514693
0.214000 0.184920 0.581835 279.513529
0.215000 0.186399 0.579960 279.512353
0.216000 0.187886 0.578087 279.511167
0.217000 0.189384 0.576214 279.509969
0.218000 0.190891 0.574343 279.508760
0.219000 0.192408 0.572473 279.507540
0.220000 0.193934 0.570604 279.506308
0.221000 0.195471 0.568737 279.505064
0.222000 0.197018 0.566871 279.503808
0.223000 0.198575 0.565007 279.502541
0.224000 0.200142 0.563144 279.501262
0.225000 0.201720 0.561282 279.499970
0.226000 0.203308 0.559421 279.498667
0.227000 0.204906 0.557562 279.497351
0.228000 0.206515 0.555705 279.496023
0.229000 0.208135 0.553848 279.494682
0.230000 0.209766 0.551994 279.493329
0.231000 0.211407 0.550140 279.491963
0.232000 0.213060 0.548288 279.490585
0.233000 0.214724 0.546438 279.489193
0.234000 0.216399 0.544589 279.487789
0.235000 0.218085 0.542742 279.486372
0.236000 0.219783 0.540896 279.484942
0.237000 0.221493 0.539052 279.483499
0.238000 0.223214 0.537209 279.482042
0.239000 0.224946 0.535368 279.480572
0.240000 0.226691 0.533528 279.479089
0.241000 0.228448 0.531690 279.477593
0.242000 0.230217 0.529854 279.476082
0.243000 0.231998 0.528019 279.474559
0.244000 0.233791 0.526186 279.473021
0.245000 0.235597 0.524355 279.471470
0.246000 0.237415 0.522525 279.469905
0.247000 0.239247 0.520697 279.468326
0.248000 0.241091 0.518871 279.466733
0.249000 0.242948 0.517047 279.465126
0.250000 0.244817 0.515224 279.463505
0.251000 0.246701 0.513403 279.461870
0.252000 0.248597 0.511584 279.460221
0.253000 0.250507 0.509767 279.458558
0.254000 0.252431 0.507951 279.456880
0.255000 0.254368 0.506138 279.455188
0.256000 0.256319 0.504326 279.453482
0.257000 0.258284 0.502516 279.451761
0.258000 0.260263 0.500709 279.450026
0.259000 0.262257 0.498903 279.448277
0.260000 0.264264 0.497099 279.446513
0.261000 0.266287 0.495297 279.444735
0.262000 0.268324 0.493497 279.442943
0.263000 0.270376 0.491699 279.441136
0.264000 0.272443 0.489903 279.439314
0.265000 0.274524 0.488109 279.437479
0.266000 0.276622 0.486318 279.435629
0.267000 0.278734 0.484528 279.433764
0.268000 0.280862 0.482741 279.431886
0.269000 0.283006 0.480955 279.429993
0.270000 0.285166 0.479172 279.428086
0.271000 0.287342 0.477391 279.426165
0.272000 0.289534 0.475613 279.424229
0.273000 0.291742 0.473836 279.422280
0.274000 0.293967 0.472062 279.420317
0.275000 0.296208 0.470291 279.418341
0.276000 0.298467 0.468521 279.416350
0.277000 0.300742 0.466754 279.414346
0.278000 0.303035 0.464990 279.412329
0.279000 0.305344 0.463227 279.410299
0.280000 0.307672 0.461468 279.408255
0.281000 0.310017 0.459710 279.406199
0.282000 0.312380 0.457955 279.404130
0.283000 0.314761 0.456203 279.402048
0.284000 0.317160 0.454453 279.399955
0.285000 0.319578 0.452706 279.397849
0.286000 0.322014 0.450962 279.395731
0.287000 0.324469 0.449220 279.393602
0.288000 0.326943 0.447481 279.391462
0.289000 0.329437 0.445745 279.389311
0.290000 0.331949 0.444011 279.387149
0.291000 0.334482 0.442280 279.384978
0.292000 0.337034 0.440552 279.382796
0.293000 0.339605 0.438827 279.380605
0.294000 0.342198 0.437104 279.378405
0.295000 0.344810 0.435385 279.376196
0.296000 0.347443 0.433668 279.373979
0.297000 0.350097 0.431955 279.371755
0.298000 0.352772 0.430244 279.369523
0.299000 0.355468 0.428537 279.367285
0.300000 0.358185 0.426832 279.365041
0.301000 0.360924 0.425131 279.362791
0.302000 0.363685 0.423433 279.360537
0.303000 0.366468 0.421738 279.358278
0.304000 0.369274 0.420046 279.356017
0.305000 0.372101 0.418358 279.353752
0.306000 0.374952 0.416673 279.351486
0.307000 0.377826 0.414991 279.349218
0.308000 0.380722 0.413313 279.346951
0.309000 0.383643 0.411638 279.344684
0.310000 0.386587 0.409966 279.342418
0.311000 0.389555 0.408299 279.340156
0.312000 0.392547 0.406634 279.337896
0.313000 0.395563 0.404974 279.335642
0.314000 0.398604 0.403316 279.333393
0.315000 0.401671 0.401663 279.331151
0.316000 0.404762 0.400013 279.328918
0.317000 0.407879 0.398368 279.326693
0.318000 0.411021 0.396726 279.324480
0.319000 0.414189 0.395087 279.322278
0.320000 0.417384 0.393453 279.320090
0.321000 0.420605 0.391823 279.317918
0.322000 0.423852 0.390197 279.315761
0.323000 0.427127 0.388575 279.313623
0.324000 0.430429 0.386957 279.311505
0.325000 0.433758 0.385343 279.309409
0.326000 0.437116 0.383733 279.307336
0.327000 0.440501 0.382128 279.305289
0.328000 0.443915 0.380527 279.303269
0.329000 0.447357 0.378930 279.301279
0.330000 0.450828 0.377338 279.299320
0.331000 0.454329 0.375751 279.297396
0.332000 0.457859 0.374168 279.295507
0.333000 0.461418 0.372589 279.293658
0.334000 0.465008 0.371016 279.291849
0.335000 0.468628 0.369447 279.290084
0.336000 0.472279 0.367882 279.288366
0.337000 0.475961 0.366323 279.286697
0.338000 0.479674 0.364768 279.285081
0.339000 0.483419 0.363219 279.283519
0.340000 0.487195 0.361675 279.282016
0.341000 0.491004 0.360135 279.280574
0.342000 0.494845 0.358601 279.279198
0.343000 0.498719 0.357072 279.277890
0.344000 0.502625 0.355549 279.276654
0.345000 0.506566 0.354031 279.275493
0.346000 0.510540 0.352518 279.274413
0.347000 0.514548 0.351011 279.273416
0.348000 0.518590 0.349509 279.272507
0.349000 0.522667 0.348013 279.271690
0.350000 0.526779 0.346523 279.270969
0.351000 0.530926 0.345038 279.270350
0.352000 0.535108 0.343560 279.269836
0.353000 0.539327 0.342087 279.269433
0.354000 0.543582 0.340620 279.269146
0.355000 0.547873 0.339160 279.268980
0.356000 0.552201 0.337706 279.268940
0.357000 0.556566 0.336257 279.269032
0.358000 0.560969 0.334816 279.269262
0.359000 0.565409 0.333381 279.269635
0.360000 0.569888 0.331952 279.270158
0.361000 0.574405 0.330530 279.270836
0.362000 0.578961 0.329114 279.271677
0.363000 0.583556 0.327705 279.272687
0.364000 0.588190 0.326304 279.273872
0.365000 0.592864 0.324909 279.275241
0.366000 0.597578 0.323521 279.276799
0.367000 0.602332 0.322140 279.278555
0.368000 0.607127 0.320767 279.280515
0.369000 0.611963 0.319400 279.282689
0.370000 0.616840 0.318041 279.285084
0.371000 0.621759 0.316690 279.287708
0.372000 0.626719 0.315346 279.290570
0.373000 0.631722 0.314010 279.293679
0.374000 0.636767 0.312682 279.297043
0.375000 0.641854 0.311362 279.300671
0.376000 0.646985 0.310049 279.304574
0.377000 0.652159 0.308745 279.308760
0.378000 0.657377 0.307449 279.313239
0.379000 0.662638 0.306161 279.318022
0.380000 0.667944 0.304881 279.323118
0.381000 0.673293 0.303610 279.328538
0.382000 0.678688 0.302348 279.334293
0.383000 0.684127 0.301094 279.340394
0.384000 0.689612 0.299850 279.346851
0.385000 0.695142 0.298614 279.353677
0.386000 0.700717 0.297387 279.360882
0.387000 0.706339 0.296169 279.368479
0.388000 0.712006 0.294961 279.376478
0.389000 0.717720 0.293762 279.384893
0.390000 0.723480 0.292572 279.393736
0.391000 0.729287 0.291392 279.403019
0.392000 0.735141 0.290222 279.412754
0.393000 0.741041 0.289062 279.422956
0.394000 0.746989 0.287911 279.433635
0.395000 0.752984 0.286771 279.444806
0.396000 0.759027 0.285641 279.456483
0.397000 0.765118 0.284521 279.468677
0.398000 0.771256 0.283412 279.481403
0.399000 0.777442 0.282313 279.494674
0.400000 0.783676 0.281225 279.508503
0.401000 0.789958 0.280148 279.522905
0.402000 0.796288 0.279082 279.537894
0.403000 0.802666 0.278027 279.553482
0.404000 0.809093 0.276983 279.569683
0.405000 0.815567 0.275950 279.586512
0.406000 0.822090 0.274929 279.603982
0.407000 0.828662 0.273919 279.622107
0.408000 0.835281 0.272921 279.640899
0.409000 0.841949 0.271935 279.660373
0.410000 0.848665 0.270961 279.680542
0.411000 0.855429 0.269999 279.701419
0.412000 0.862240 0.269050 279.723017
0.413000 0.869100 0.268112 279.745348
0.414000 0.876008 0.267187 279.768426
0.415000 0.882963 0.266275 279.792261
0.416000 0.889965 0.265376 279.816867
0.417000 0.897015 0.264489 279.842254
0.418000 0.904112 0.263616 279.868435
0.419000 0.911256 0.262755 279.895418
0.420000 0.918446 0.261908 279.923216
0.421000 0.925682 0.261074 279.951836
0.422000 0.932965 0.260254 279.981290
0.423000 0.940293 0.259447 280.011585
0.424000 0.947667 0.258655 280.042730
0.425000 0.955085 0.257876 280.074732
0.426000 0.962548 0.257111 280.107598
0.427000 0.970055 0.256360 280.141334
0.428000 0.977606 0.255624 280.175945
0.429000 0.985200 0.254902 280.211436
0.430000 0.992837 0.254195 280.247810
0.431000 1.000516 0.253502 280.285071
0.432000 1.008237 0.252824 280.323221
0.433000 1.015999 0.252162 280.362260
0.434000 1.023802 0.251514 280.402188
0.435000 1.031644 0.250881 280.443005
0.436000 1.039526 0.250264 280.484709
0.437000 1.047446 0.249662 280.527297
0.438000 1.055405 0.249075 280.570764
0.439000 1.063400 0.248504 280.615106
0.440000 1.071432 0.247949 280.660316
0.441000 1.079500 0.247410 280.706386
0.442000 1.087602 0.246886 280.753309
0.443000 1.095739 0.246379 280.801073
0.444000 1.103909 0.245888 280.849669
0.445000 1.112111 0.245413 280.899083
0.446000 1.120345 0.244954 280.949303
0.447000 1.128610 0.244512 281.000312
0.448000 1.136904 0.244086 281.052097
0.449000 1.145226 0.243677 281.104638
0.450000 1.153576 0.243285 281.157918
0.451000 1.161953 0.242909 281.211918
0.452000 1.170356 0.242550 281.266615
0.453000 1.178783 0.242209 281.321989
0.454000 1.187233 0.241884 281.378015
0.455000 1.195706 0.241576 281.434669
0.456000 1.204201 0.241286 281.491927
0.457000 1.212715 0.241013 281.549760
0.458000 1.221248 0.240757 281.608142
0.459000 1.229800 0.240518 281.667044
0.460000 1.238368 0.240297 281.726436
0.461000 1.246951 0.240093 281.786287
0.462000 1.255549 0.239907 281.846566
0.463000 1.264159 0.239738 281.907241
0.464000 1.272782 0.239587 281.968278
0.465000 1.281415 0.239454 282.029644
0.466000 1.290057 0.239338 282.091303
0.467000 1.298708 0.239240 282.153222
0.468000 1.307365 0.239160 282.215364
0.469000 1.316028 0.239097 282.277693
0.470000 1.324695 0.239052 282.340173
0.471000 1.333365 0.239025 282.402767
0.472000 1.342036 0.239015 282.465438
0.473000 1.350708 0.239024 282.528148
0.474000 1.359379 0.239050 282.590861
0.475000 1.368048 0.239094 282.653538
0.476000 1.376713 0.239156 282.716144
0.477000 1.385374 0.239235 282.778639
0.478000 1.394028 0.239332 282.840989
0.479000 1.402676 0.239447 282.903155
0.480000 1.411314 0.239580 282.965101
0.481000 1.419943 0.239730 283.026792
0.482000 1.428560 0.239898 283.088192
0.483000 1.437165 0.240084 283.149267
0.484000 1.445757 0.240287 283.209981
0.485000 1.454334 0.240508 283.270301
0.486000 1.462894 0.240746 283.330195
0.487000 1.471438 0.241001 283.389631
0.488000 1.479962 0.241275 283.448576
0.489000 1.488468 0.241565 283.507002
0.490000 1.496952 0.241873 283.564878
0.491000 1.505415 0.242197 283.622177
0.492000 1.513855 0.242539 283.678871
0.493000 1.522270 0.242898 283.734933
0.494000 1.530660 0.243274 283.790340
0.495000 1.539024 0.243667 283.845066
0.496000 1.547361 0.244077 283.899090
0.497000 1.555670 0.244504 283.952390
0.498000 1.563949 0.244947 284.004944
0.499000 1.572198 0.245407 284.056736
0.500000 1.580415 0.245883 284.107746
0.501000 1.588601 0.246376 284.157957
0.502000 1.596753 0.246885 284.207356
0.503000 1.604872 0.247410 284.255927
0.504000 1.612956 0.247952 284.303658
0.505000 1.621004 0.248509 284.350537
0.506000 1.629016 0.249082 284.396554
0.507000 1.636990 0.249671 284.441699
0.508000 1.644927 0.250276 284.485966
0.509000 1.652825 0.250896 284.529347
0.510000 1.660683 0.251532 284.571836
0.511000 1.668502 0.252183 284.613430
0.512000 1.676280 0.252849 284.654125
0.513000 1.684017 0.253531 284.693919
0.514000 1.691711 0.254227 284.732811
0.515000 1.699364 0.254938 284.770800
0.516000 1.706973 0.255664 284.807888
0.517000 1.714539 0.256405 284.844077
0.518000 1.722060 0.257160 284.879369
0.519000 1.729538 0.257929 284.913768
0.520000 1.736970 0.258713 284.947280
0.521000 1.744357 0.259511 284.979908
0.522000 1.751699 0.260322 285.011660
0.523000 1.758994 0.261148 285.042542
0.524000 1.766243 0.261987 285.072562
0.525000 1.773445 0.262840 285.101728
0.526000 1.780600 0.263706 285.130049
0.527000 1.787708 0.264585 285.157535
0.528000 1.794769 0.265478 285.184196
0.529000 1.801781 0.266384 285.210042
0.530000 1.808746 0.267303 285.235084
0.531000 1.815662 0.268234 285.259334
0.532000 1.822531 0.269178 285.282804
0.533000 1.829350 0.270135 285.305505
0.534000 1.836122 0.271103 285.327451
0.535000 1.842844 0.272085 285.348655
0.536000 1.849518 0.273078 285.369128
0.537000 1.856143 0.274083 285.388886
0.538000 1.862719 0.275100 285.407941
0.539000 1.869246 0.276129 285.426307
0.540000 1.875724 0.277169 285.443998
0.541000 1.882154 0.278221 285.461028
0.542000 1.888534 0.279284 285.477410
0.543000 1.894866 0.280359 285.493160
0.544000 1.901149 0.281444 285.508291
0.545000 1.907383 0.282540 285.522817
0.546000 1.913568 0.283648 285.536753
0.547000 1.919705 0.284765 285.550113
0.548000 1.925794 0.285894 285.562911
0.549000 1.931834 0.287032 285.575160
0.550000 1.937826 0.288181 285.586875
0.551000 1.943770 0.289341 285.598070
0.552000 1.949666 0.290510 285.608758
0.553000 1.955515 0.291689 285.618954
0.554000 1.961316 0.292878 285.628670
0.555000 1.967069 0.294076 285.637920
0.556000 1.972776 0.295285 285.646716
0.557000 1.978435 0.296502 285.655073
0.558000 1.984048 0.297729 285.663003
0.559000 1.989614 0.298965 285.670518
0.560000 1.995135 0.300211 285.677632
0.561000 2.000609 0.301465 285.684355
0.562000 2.006037 0.302728 285.690701
0.563000 2.011420 0.304000 285.696680
0.564000 2.016757 0.305280 285.702306
0.565000 2.022049 0.306569 285.707588
0.566000 2.027297 0.307866 285.712539
0.567000 2.032500 0.309172 285.717168
0.568000 2.037660 0.310486 285.721488
0.569000 2.042775 0.311808 285.725508
0.570000 2.047846 0.313138 285.729238
0.571000 2.052875 0.314476 285.732689
0.572000 2.057860 0.315821 285.735870
0.573000 2.062803 0.317174 285.738791
0.574000 2.067703 0.318535 285.741461
0.575000 2.072561 0.319904 285.743889
0.576000 2.077378 0.321279 285.746084
0.577000 2.082153 0.322662 285.748055
0.578000 2.086886 0.324053 285.749810
0.579000 2.091579 0.325450 285.751358
0.580000 2.096232 0.326854 285.752705
0.581000 2.100844 0.328265 285.753861
0.582000 2.105417 0.329683 285.754832
0.583000 2.109950 0.331108 285.755626
0.584000 2.114443 0.332539 285.756250
0.585000 2.118898 0.333977 285.756711
0.586000 2.123314 0.335422 285.757015
0.587000 2.127693 0.336872 285.757169
0.588000 2.132033 0.338330 285.757179
0.589000 2.136335 0.339793 285.757052
0.590000 2.140601 0.341262 285.756793
0.591000 2.144829 0.342738 285.756408
0.592000 2.149021 0.344219 285.755903
0.593000 2.153176 0.345706 285.755283
0.594000 2.157296 0.347199 285.754553
0.595000 2.161380 0.348698 285.753718
0.596000 2.165429 0.350203 285.752783
0.597000 2.169442 0.351713 285.751753
0.598000 2.173422 0.353228 285.750633
0.599000 2.177366 0.354749 285.749426
0.600000 2.181277 0.356276 285.748137
0.601000 2.185154 0.357807 285.746770
0.602000 2.188998 0.359344 285.745330
0.603000 2.192809 0.360886 285.743819
0.604000 2.196587 0.362433 285.742242
0.605000 2.200332 0.363985 285.740602
0.606000 2.204045 0.365542 285.738903
0.607000 2.207727 0.367104 285.737147
0.608000 2.211377 0.368671 285.735339
0.609000 2.214996 0.370243 285.733481
0.610000 2.218584 0.371819 285.731576
0.611000 2.222142 0.373400 285.729626
0.612000 2.225669 0.374985 285.727636
0.613000 2.229166 0.376575 285.725607
0.614000 2.232633 0.378169 285.723542
0.615000 2.236071 0.379768 285.721443
0.616000 2.239480 0.381371 285.719313
0.617000 2.242861 0.382978 285.717154
0.618000 2.246212 0.384590 285.714968
0.619000 2.249536 0.386206 285.712757
0.620000 2.252831 0.387826 285.710524
0.621000 2.256099 0.389449 285.708269
0.622000 2.259339 0.391077 285.705996
0.623000 2.262552 0.392709 285.703705
0.624000 2.265739 0.394345 285.701399
0.625000 2.268899 0.395985 285.699079
0.626000 2.272032 0.397628 285.696746
0.627000 2.275139 0.399275 285.694403
0.628000 2.278221 0.400926 285.692050
0.629000 2.281277 0.402580 285.689689
0.630000 2.284308 0.404239 285.687321
0.631000 2.287314 0.405900 285.684947
0.632000 2.290295 0.407565 285.682570
0.633000 2.293252 0.409234 285.680189
0.634000 2.296184 0.410906 285.677806
0.635000 2.299092 0.412582 285.675421
0.636000 2.301977 0.414260 285.673037
0.637000 2.304838 0.415942 285.670654
0.638000 2.307676 0.417628 285.668273
0.639000 2.310490 0.419316 285.665894
0.640000 2.313282 0.421008 285.663518
0.641000 2.316052 0.422703 285.661147
0.642000 2.318799 0.424401 285.658781
0.643000 2.321524 0.426102 285.656421
0.644000 2.324227 0.427806 285.654067
0.645000 2.326908 0.429513 285.651720
0.646000 2.329568 0.431223 285.649380
0.647000 2.332207 0.432936 285.647049
0.648000 2.334824 0.434651 285.644727
0.649000 2.337421 0.436370 285.642414
0.650000 2.339998 0.438091 285.640110
0.651000 2.342554 0.439815 285.637817
0.652000 2.345089 0.441542 285.635534
0.653000 2.347605 0.443271 285.633263
0.654000 2.350101 0.445004 285.631002
0.655000 2.352578 0.446738 285.628754
0.656000 2.355035 0.448476 285.626518
0.657000 2.357473 0.450216 285.624294
0.658000 2.359892 0.451958 285.622083
0.659000 2.362292 0.453703 285.619885
0.660000 2.364674 0.455450 285.617700
0.661000 2.367037 0.457200 285.615529
0.662000 2.369382 0.458952 285.613371
0.663000 2.371710 0.460707 285.611228
0.664000 2.374019 0.462464 285.609098
0.665000 2.376310 0.464223 285.606983
0.666000 2.378584 0.465985 285.604883
0.667000 2.380841 0.467749 285.602797
0.668000 2.383081 0.469515 285.600725
0.669000 2.385304 0.471283 285.598669
0.670000 2.387509 0.473053 285.596628
0.671000 2.389699 0.474826 285.594601
0.672000 2.391872 0.476601 285.592590
0.673000 2.394028 0.478377 285.590594
0.674000 2.396169 0.480156 285.588614
0.675000 2.398293 0.481937 285.586649
0.676000 2.400402 0.483720 285.584699
0.677000 2.402495 0.485505 285.582765
0.678000 2.404572 0.487292 285.580846
0.679000 2.406634 0.489081 285.578943
0.680000 2.408681 0.490872 285.577055
0.681000 2.410713 0.492665 285.575183
0.682000 2.412730 0.494459 285.573327
0.683000 2.414732 0.496256 285.571486
0.684000 2.416720 0.498054 285.569660
0.685000 2.418693 0.499854 285.567850
0.686000 2.420652 0.501656 285.566055
0.687000 2.422597 0.503460 285.564276
0.688000 2.424528 0.505265 285.562513
0.689000 2.426444 0.507073 285.560764
0.690000 2.428347 0.508882 285.559031
0.691000 2.430237 0.510692 285.557314
0.692000 2.432113 0.512505 285.555611
0.693000 2.433975 0.514319 285.553924
0.694000 2.435825 0.516134 285.552251
0.695000 2.437661 0.517951 285.550594
0.696000 2.439484 0.519770 285.548952
0.697000 2.441295 0.521591 285.547325
0.698000 2.443092 0.523413 285.545712
